,Start Time,End Time,EN,ES,Highlight,Comments,Speaker,Interview
202,08:04,08:10,"How interesting to know that the bloodlines came out
of a bird's song","Que interesante saber que los linajes salieron
del canto de un pájaro",,,neko,Neko piedra
203,08:11,08:13,"If it was Utta, and how did he sing?","Si fue Utta, y ¿Cómo cantó?",,,neko,Neko piedra
204,08:14,08:21,"That same one, wayuu said Epieyu, Pushaina, Epinayu Ipuana Uriana","Esa misma, decía wayuu Epieyu, Pushaina, Epinayu Ipuana Uriana",,,neko,Neko piedra
205,08:23,08:25,So from there the eirüku (family lineage) arose.,Entonces de ahí surgió los eirüku (linaje familiar),,,neko,Neko piedra
206,08:26,08:33,"I am Epieyu. What is your professional lineage? Uriana, wayuu
Uriana, from the cat or tiger","Yo soy Epieyu ¿Cuál es tu linaje profe? Uriana, wayuu
Uriana, del gato o tigre",,,neko,Neko piedra
207,08:34,08:39,"If each one was given an animal to represent them
as the stone shows","Si a cada uno le dieron un animal que los representara
como muestra la piedra",,,neko,Neko piedra
208,08:40,08:48,"If each group was told, this is going to be your lineage,
you will be Pushaina, you will be Ipuana, Sapuana","Si a cada grupo le dijeron, este va a ser tu linaje,
ustedes serán Pushaina, ustedes Ipuana, Sapuana",,,neko,Neko piedra
209,08:49,08:53,"And which is the Uriana here? It's over here, where?",¿Y cual es el Uriana de aquí? Esta por aquí ¿Dónde?,,,neko,Neko piedra
210,08:57,08:58,"Uriana, Uriana","Uriana, Uriana",,,neko,Neko piedra
211,09:01,09:04,"Here is the Epieyu, Pushaina, Epieyu","Aquí esta el Epieyu, Pushaina, Epieyu",,,neko,Neko piedra
212,09:05,09:09,"Is this Epieyu? Yes, well this is my lineage, yes.
My mother is Epieyu","¿Este es Epieyu? si, ósea este es mi linaje, sí.
Mi madre es Epieyu",,,neko,Neko piedra
213,09:10,09:16,"Because, ah look this is my eirüku (lineage) Urina,
yes , the one with a head","Porque, ah mira este es mi eirüku (linaje) Urina,
sí, el que tiene cabeza",,,neko,Neko piedra
214,09:17,09:26,"Where I come from, in Akualü, Manaure the Uriana
They are my grandfathers and grandmothers so you are my grandfather","De dónde vengo, en Akualü, Manaure los Uriana
son mis abuelos y abuelas así que vienes siendo mi abuelo",,,neko,Neko piedra
215,09:27,09:29,And look here they are together,Y mira que aquí están juntas,,,neko,Neko piedra
216,09:30,09:36,"It is one of the oldest lineages in the
which ones come off others","Es uno de los linajes mas antiguos de la
cual se desprendes otros",,,neko,Neko piedra
217,09:38,09:43,"There are many, there is the Jusayu, there is the Sapuana","Hay muchas, está el Jusayu, está el Sapuana",,,neko,Neko piedra
218,09:44,09:46,The Pausayu that is from Magalys,El Pausayu que es de Magalys,,,neko,Neko piedra
219,09:49,09:50,How interesting,Que interesante,,,neko,Neko piedra
220,09:53,09:57,"So it was formed then, I saw it only in leaves","Así es que se formo entonces, yo lo veía solo en hojas",,,neko,Neko piedra
221,09:58,09:59,In pictures,En fotos,,,neko,Neko piedra
222,10:01,10:04,"That's how I saw it, but I'm here to know","Así lo veía, pero ya estoy aquí para conocer",,,neko,Neko piedra
223,10:05,10:10,"because there are many people who brag about
being Wayuu and they don't know anything about the culture","porque hay muchas personas que alardean de
ser wayuu y no saben nada de la cultura",,,neko,Neko piedra
224,10:11,10:12,Instead,En cambio,,,neko,Neko piedra
225,10:13,10:21,"I can say from now on that I know the origin of
our ancestors and this stone","Puedo decir desde ahora, que conozco el origen de
nuestros ancestros y de esta piedra",,,neko,Neko piedra
226,10:22,10:26,"Now I know that it was Utta who stipulated this, who created it","Ahora se, que fue Utta quien estipuló esto, el que lo creó",,,neko,Neko piedra
227,10:27,10:34,"Because I only knew that he was a talker but not wise
that I name the lineages","Porque yo solo sabia que era un palabrero mas no sabio
que nombro los linajes",,,neko,Neko piedra
228,10:35,10:37,"Well teacher, thanks for continuing","Bueno profe, gracias por seguir",,,neko,Neko piedra
229,10:39,10:43,"preserving our legacy as Wayuu through
of your teachings","conservando nuestro legado como wayuu a través
de tus enseñanzas",,,neko,Neko piedra
230,10:44,10:46,We of the new generation,Nosotros los de la nueva generación,,,neko,Neko piedra
231,10:48,10:51,The children who are in the town,Los niños que están en el pueblo,,,neko,Neko piedra
232,10:52,10:54,It is difficult for them,Se les dificulta,,,neko,Neko piedra
233,10:55,10:56,Know about this,Conocer sobre esto,,,neko,Neko piedra
234,10:57,11:03,That is why there are few people who have the knowledge,"Es por eso, que son pocas las personas que tienen los conocimientos",,,neko,Neko piedra
235,11:04,11:07,And with this what was said is recorded,Y con esto queda grabado lo dicho,,,neko,Neko piedra
236,11:08,11:11,"Because if they forget their origin,","Porque si se les olvida su origen,",,,neko,Neko piedra
237,11:12,11:14,they would be on earth without any direction,estarían en la tierra sin rumbo alguno,,,neko,Neko piedra
238,11:15,11:20,"They wouldn't know where they come from, it's what they call loss of origin","No sabrían de donde vienen, es lo que llaman perdida de origen",,,neko,Neko piedra
239,11:21,11:28,"On the other hand, with this and the Wolunka stone, it is something that
gives them identity as they say","En cambio, con esto y con la piedra de Wolunka, es algo que
les da identidad como dicen",,,neko,Neko piedra
240,11:29,11:34,It is what identifies them and what authenticates the culture,Es lo que los identifica y lo que autentica la cultura,,,neko,Neko piedra
241,11:35,11:36,Thank you very much teacher.,Muchas gracias profe.,,,neko,Neko piedra
242,11:38,11:39,That's all,Eso es todo,,,neko,Neko piedra
243,11:42,11:46,not what he told us is the mythological origin,no lo que él nos contó es el origen mitológico,,,neko,Neko piedra
244,11:47,11:52,and a reflection about how this gives us identity,"y una reflexión acerca de, cómo esto nos da la identidad",,,neko,Neko piedra
245,11:53,11:55,even though it has,a pesar de que tiene,,,neko,Neko piedra
246,11:56,12:01,Its origin also has a non-Wayuu antecedent.,"su origen, tiene también antecedente no wayuu.",,,neko,Neko piedra
247,12:02,12:03,Why not wayuu?,¿Por qué no wayuu?,,,neko,Neko piedra
248,12:04,12:07,"Because the origin of the clans was given to animals,","Porque el origen de los clanes se dio a los animales,",,,neko,Neko piedra
249,12:08,12:11,"That's a practice of, oh well, I get it.","Eso es una práctica de, ah bueno, ya entendí.",,,neko,Neko piedra
250,12:11,12:16,"From there one got the idea, or we adopted it because
Those symbols are Wayuu","De ahí uno agarró la idea, o lo adoptamos porque
ya esos símbolos son Wayuu",,,neko,Neko piedra
251,12:20,12:23,"Hey, can you give me a photo session? Because","¿Oye, me regalas una sesión fotográfica? Porque",,,neko,Neko piedra
252,12:25,12:29,"I feel like I'm not going to be late again,
because here they do allow us to record","siento que no voy a llegar tarde otra vez,
porque acá si nos permiten grabar",,,neko,Neko piedra
253,12:30,12:33,"Even with the drone, you can because this is not in the park.","Incluso con el dron, se puede porque esto no está en el parque.",,,neko,Neko piedra
254,12:44,12:46,Do you want me to tell you the explanation?,¿Quieres que te cuente la explicación?,,,neko,Neko piedra
255,12:44,12:50,"Well, your symbol is there, my symbol is here","Bueno, ahí toca tu símbolo, mi símbolo está acá",,,neko,Neko piedra
256,12:52,12:53,this,está,,,neko,Neko piedra
257,12:54,12:56,Wait I just lost it,Espérate que lo acabo de perder,,,neko,Neko piedra
258,13:07,13:10,"It's here, here","Está acá, acá",,,neko,Neko piedra
259,13:17,13:19,Where is my symbol.,Dónde está mi símbolo.,,,neko,Neko piedra
260,14:12,14:13,Epiayu,Epiayu,,,neko,Neko piedra
261,14:17,14:20,"Uriana
You can do that with the other hand please.","Uriana
Eso, con la otra mano lo puedes hacer por favor.",,,neko,Neko piedra
262,14:26,14:27,Aapushana,Aapushana,,,neko,Neko piedra
263,14:31,14:32,Pushaina,Pushaina,,,neko,Neko piedra
264,14:34,14:35,And Magalys,Y la de Magalys,,,neko,Neko piedra
265,14:36,14:39,"Pausayu, Magalys's is over here.","Pausayu, la de Magalys está por acá.",,,neko,Neko piedra
266,14:50,14:51,Girnu,Girnu,,,neko,Neko piedra
267,14:56,14:57,Jusayu,Jusayu,,,neko,Neko piedra
268,15:07,15:09,And what is that of your ancestors?,¿Y cual es la de tus ancestros?,,,neko,Neko piedra
269,15:11,15:13,I have two ancestors,Tengo dos ancestros,,,neko,Neko piedra
270,15:18,15:20,"Which is it? wait, I think it's this","¿Cuál es? espérate, creo que es este",,,neko,Neko piedra
271,15:23,15:24,"And this, these two","Y este, estos dos",,,neko,Neko piedra
272,15:27,15:29,"Yes this one and this one, Epieyu","Si este y este, Epieyu",,,neko,Neko piedra
273,15:32,15:33,AND,Y,,,neko,Neko piedra
274,15:34,15:36,"This.
Uriana","Este.
Uriana",,,neko,Neko piedra
275,16:00,16:06,"Well, they have mythological origins, part of orality","Pues tienen origen mitológico, parte de la oralidad",,,neko,Neko piedra
276,16:07,16:08,What makes,Que hace que,,,neko,Neko piedra
277,16:09,16:12,Measuring time is difficult.,que medir el tiempo sea difícil sea complicado.,,,neko,Neko piedra
278,16:13,16:14,But this rock.,Pero esta roca.,,,neko,Neko piedra
279,16:17,16:18,My grandfather told me about,Mi abuelo me contaba acerca de,,,neko,Neko piedra
280,16:20,16:21,if my grandfather counted,si mi abuelo contaba,,,neko,Neko piedra
281,16:22,16:23,that he listened,que él escuchaba,,,neko,Neko piedra
282,16:24,16:26,"that Wuimpumiun, the upper Guajira","que Wuimpumiun, la alta Guajira",,,neko,Neko piedra
283,16:27,16:28,"he never saw him,","a él nunca lo vio,",,,neko,Neko piedra
284,16:30,16:32,but his grandfather told him,pero su abuelo le contaba a él,,,neko,Neko piedra
285,16:33,16:37,"So for me to get here, it's practically too,
touches on many topics","entonces que yo llegue acá, es prácticamente también,
toca muchos temas de",,,neko,Neko piedra
286,16:38,16:41,"of life, of my personal life,","de la vida, de mi vida personal,",,,neko,Neko piedra
287,16:42,16:45,"because many of my family, the Wayuu there are","porque mucha de mi familia, los wayuu que hay",,,neko,Neko piedra
288,16:47,16:51,"that have been or have been going down, have been displacing","que han sido o han ido bajando, han ido desplazando",,,neko,Neko piedra
289,16:53,16:54,"They talk about this rock,","hablan de esta roca,",,,neko,Neko piedra
290,16:55,16:58,They talk about this rock as that place,hablan de esta roca como ese lugar,,,neko,Neko piedra
291,16:59,17:02,where some moment from which this culture starts.,donde algún momento desde el que parte esta cultura.,,,neko,Neko piedra
292,17:03,17:05,Remember that I told you that in our culture,Recuerden que yo les dije que en nuestra cultura,,,neko,Neko piedra
293,17:06,17:10,"We came down from the mountains of the serranía
that crosses Colombia","bajamos de la de las montañas de la serranía
que atraviesa Colombia",,,neko,Neko piedra
294,17:11,17:13,Starting from the peninsula we settle,A partir de la península nos instalamos,,,neko,Neko piedra
295,17:14,17:17,and from there we went down to La Guajira Baja now,y a partir de ahí fuimos bajando hasta La Guajira baja ahora,,,neko,Neko piedra
296,17:18,17:19,During hours,Durante horas,,,neko,Neko piedra
297,17:20,17:25,But those from there are still in the collective memory of these places,"Pero los de allá, aún están en la memoria colectiva de estos lugares",,,neko,Neko piedra
298,17:26,17:30,"Now there is the Aalatsü stone that I have seen
hundreds of times in books","ahora está la piedra de Aalatsü que lo he visto
cientos de veces en libros",,,neko,Neko piedra
299,17:31,17:34,"I had longed to arrive, I had longed","había anhelado llegar, había anhelado",,,neko,Neko piedra
300,17:35,17:39,"touch that energy that exists, if one touches it
There is tremendous energy.","tocar esa energía que hay, si uno lo toca
hay una energía tremenda.",,,neko,Neko piedra
301,17:42,17:49,"What do you suppose that day or that time was like to mark this here?
everyone gathered here deciding the clans","¿Cómo supones que fue ese día o ese tiempo para marcar esto acá?
todos reunidos aquí decidiendo los clanes",,,neko,Neko piedra
302,17:50,17:52,how do you imagine it?,¿cómo te lo imaginas?,,,neko,Neko piedra
303,17:53,17:58,"Well, the teacher said that Maleiwa
the supreme being of the Wayuu.","Pues bien, el profe lo decía que Maleiwa
el ser supremo de los wayuu.",,,neko,Neko piedra
304,18:00,18:04,He needed his children to divide into groups,Necesitaba que sus hijos se dividieran en grupos,,,neko,Neko piedra
305,18:05,18:06,because we were like this,porque estábamos así,,,neko,Neko piedra
306,18:08,18:13,"So it was very difficult, in the organization, to have
a standard at least","Entonces era muy difícil, en la organización tener
una norma por lo menos",,,neko,Neko piedra
307,18:14,18:16,and that is why it was necessary for them to become clans,y por eso fue necesario que se hicieran clanes,,,neko,Neko piedra
308,18:17,18:24,"so that the Wayuu group has
small groups, that is, of the large group there are subgroups","para que así el grupo wayuu tenga
pequeños grupos, es decir del grupo grande haya subgrupos",,,neko,Neko piedra
